ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,controller_duration_on_aoi,distance_to_aoi,seating_row_aoi,seating_loc_aoi,controller_direction(pointing)_angle,duration_time_until_first fixation
030,0,1,500,512.5531,2B,0.1003000000000611,0,0.4222124343783958,0.0,2.2980794374084366,1.0,0.0,,
030,0,1,500,513.1534,6B,0.066599999999994,0,0.46985268437839567,0.0,5.022285655168399,2.0,1.0,,
030,0,1,500,513.22,6A,0.4008000000000038,0,0.38548580937839577,0.0,4.55857981092706,2.0,1.0,,
030,0,1,500,513.6208,9B,0.0656999999999925,0,0.3677104343783957,0.0,6.45823724452335,3.0,1.0,,
030,0,1,500,513.6865,6A,0.1802000000000134,0,0.3913882677117289,0.0,4.6051626849673,2.0,1.0,,
030,0,1,500,513.8667,9B,0.1342999999999392,0,0.4240062343783958,0.0,6.474304237571968,3.0,1.0,,
030,0,1,500,514.6073,4B,0.3328000000000202,0,0.49444543437839583,0.0,4.482912765521015,2.0,-1.0,,
030,0,1,500,515.2732,5A,0.5337000000000671,0,0.3134494343783958,0.0,3.900403087128365,2.0,0.0,,
030,0,1,500,516.0732,7B,0.0998999999999341,0,0.43330043437839566,0.0,6.1505658128170255,3.0,-1.0,,
030,0,1,500,516.9058,6A,0.366800000000012,0,0.4650705252874866,0.0,4.35095153757052,2.0,1.0,,
030,0,1,500,517.3057,3A,0.1998999999999569,0,0.5569856843783957,0.0,2.8227434757183367,1.0,1.0,,
030,0,1,500,517.5056,6B,0.2335000000000491,0,0.518850005806967,0.0,4.617509379186534,2.0,1.0,,
030,0,1,500,518.4745,9A,0.0973999999999932,0,0.5491375772355386,0.0,5.6937009849588955,3.0,1.0,,
030,0,1,500,518.9056,2B,0.3331999999999198,0,0.4821600343783956,0.0,2.0133622684694847,1.0,0.0,,
030,0,1,500,519.2388,8A,0.2998000000000047,0,0.4252693788228401,0.0,5.583416288044548,3.0,0.0,,
030,0,1,500,519.5386,5B,0.2491999999999734,0,0.2909401010450623,0.0,3.774359476534048,2.0,0.0,,
030,0,1,500,520.0266,6A,0.9338000000000192,0,0.22468307723553854,0.0,4.066970505037795,2.0,1.0,,
030,0,1,500,521.8374,4B,0.300200000000018,0,0.2443118788228401,0.0,4.807441813726747,2.0,-1.0,,
030,0,1,500,522.5706,7A,0.2314000000000078,0,-0.006994753121604358,0.0,6.769756512782358,3.0,-1.0,,
030,0,1,500,522.9935,4B,0.2321999999999207,0,0.21727093437839567,0.0,4.80430139260328,2.0,-1.0,,
030,0,1,500,523.2257,4A,0.1992999999999938,0,0.27601801771172907,0.0,5.3692940410171,2.0,-1.0,,
030,0,1,500,523.8507,1A,0.8171000000000959,0,0.26014625145156645,0.0,4.140605760729836,1.0,-1.0,,
030,0,1,500,526.0032,4B,0.3663000000000238,0,0.2701139343783958,0.0,4.456785884685074,2.0,-1.0,,
030,0,1,500,526.7515,7B,0.0800000000000409,0,-0.11971373228827094,0.0,5.824304728959331,3.0,-1.0,,
030,0,1,500,526.9117,5A,0.6118999999999915,0,0.031158339140300466,0.0,3.7046202835004785,2.0,0.0,,
030,0,1,500,528.1904,8B,0.4732000000000198,0,0.08127627812839577,0.0,6.093367006697063,3.0,0.0,,
030,0,1,500,528.6636,5B,0.0557999999999765,0,0.14397468437839578,0.0,4.006449604507813,2.0,0.0,,
030,0,1,500,528.7194,8B,0.3256000000000085,0,0.16754198437839563,0.0,5.720626205413908,3.0,0.0,,
030,0,1,500,529.045,5B,0.6333000000000766,0,0.27803627648365886,0.0,3.8808960269721644,2.0,0.0,,
030,0,1,500,529.7783,8B,0.3334000000000969,0,0.2933601486641099,0.0,5.463407141157946,3.0,0.0,,
